nom_prov;nom_loca;cp;cpa
jujuy;salitre;4643;Y4643XAX
jujuy;san jose de la rinconada;4643;Y4643XAF
jujuy;san juan;4643;Y4655XAD
jujuy;soysolayte;4643;Y4643XBA
jujuy;tio mayo;4643;Y4653XAD
jujuy;tocol;4643;Y4643XBD
jujuy;villa coranzuli;4643;Y4633XAC
jujuy;antumpa;4632;Y4632XAC
jujuy;casayock;4632;Y4632XAD
jujuy;casilla;4632;Y4632XAE
jujuy;casillas;4632;Y4632XAK
jujuy;chaupi rodero;4632;Y4632XAF
jujuy;hipolito yrigoyen est iturbe;4632;Buscar CPA
jujuy;iturbe;4632;Buscar CPA
jujuy;la cueva;4632;Y4632XAJ
jujuy;miyuyoc;4632;Y4632XAG
jujuy;peñas blancas;4632;Y4632XAL
jujuy;pisungo;4632;Y4632XAI
jujuy;pueblo viejo;4632;Y4632XAB
jujuy;aparzo;4630;Y4630XAD
jujuy;baliazo;4630;Y4631XAF
jujuy;balliazo;4630;Y4630XAA
jujuy;calete;4630;Y4630XAB
jujuy;chorrillos;4630;Y4626XAH
jujuy;cianzo;4630;Y4631XAB
jujuy;condor;4630;Y4618XCD
jujuy;coraya;4630;Y4630XAC
jujuy;galeta;4630;Y4630XAL
jujuy;hornaditas;4630;Y4630XAE
jujuy;humahuaca;4630;Buscar CPA
jujuy;kilometro 1289;4630;Y4630XAM
jujuy;ovara;4630;Y4630XAG
jujuy;quimazo;4630;Y4630XAI
jujuy;san andres;4630;Y4630XAN
jujuy;san roque;4630;Y4630XAH
jujuy;arrayanal;4503;Y4503XAH
jujuy;ingenio la esperanza;4503;Y4542XAA
jujuy;la esperanza;4503;Buscar CPA
jujuy;lavayen;4503;Y4503XAB
jujuy;los bayos;4503;Y4503XAE
jujuy;lote el puesto;4503;Y4503XAK
jujuy;lote la cienaga;4503;Y4503XAF
jujuy;lote la posta;4503;Y4503XAG
jujuy;lote miraflores;4503;Y4503XAA
jujuy;lote palmera;4503;Y4503XAL
jujuy;lote parapeti;4503;Y4503XAI
jujuy;san antonio;4503;Y4503XAD
jujuy;barcena;4616;Y4616XAF
jujuy;bomba;4616;Y4616XAG
jujuy;chañi;4616;Y4616XAA
jujuy;chilcayoc;4616;Y4616XAH
jujuy;kilometro 1183;4616;Y4616XAN
jujuy;lagunas de yala;4616;Y4616XAO
jujuy;leon;4616;Y4616XAP
jujuy;lozano;4616;Y4616XAB
jujuy;molinos;4616;Y4616XAQ
jujuy;potrero;4616;Y4653XAC
jujuy;santuyoc;4616;Y4616XAK
jujuy;tesorero;4616;Y4600XBG
jujuy;tiraxi;4616;Y4616XAJ
jujuy;tiraxi chico;4616;Y4616XAL
jujuy;volcan;4616;Buscar CPA
jujuy;yala;4616;Buscar CPA
jujuy;barrio la providencia;4500;Y4500XAD
jujuy;el acheral;4500;Y4500XAE
jujuy;el arenal;4500;Y4500XAM
jujuy;el chaguaral;4500;Y4500XAO
jujuy;el saladillo;4500;Y4500XAN
jujuy;ensenada;4500;Y4500XAF
jujuy;esquina de quisto;4500;Y4500XAG
jujuy;la sanga;4500;Y4622XAL
jujuy;moralito;4500;Y4500XAH
jujuy;rodeito;4500;Y4500XAA
jujuy;saladillo ledesma;4500;Y4500XAK
jujuy;san jose del bordo;4500;Y4500XAB
jujuy;san lucas;4500;Y4500XAC
jujuy;san pedro;4500;Buscar CPA
jujuy;barrio la union;4648;Y4648XAB
jujuy;toba;4648;Y4606XAJ
jujuy;barro negro;4522;Y4522XAH
jujuy;la mendieta;4522;Buscar CPA
jujuy;lote don david;4522;Y4522XAI
jujuy;lote don emilio;4522;Y4522XAJ
jujuy;lote piedritas;4522;Y4522XAD
jujuy;lote san juancito;4522;Y4522XAA
jujuy;lote sauzal;4522;Y4522XAL
jujuy;palo blanco;4522;Y4522XAB
jujuy;palo santo;4522;Y4522XAG
jujuy;rio grande;4522;Y4522XAE
jujuy;saladillo ledesma;4522;Y4500XAK
jujuy;saladillo san pedro;4522;Y4522XAF
jujuy;bella vista;4622;Y4622XAG
jujuy;cabreria;4655;Y4653XAF
jujuy;calahoyo;4655;Y4655XAA
jujuy;canchuela;4655;Y4655XAB
jujuy;corral blanco;4655;Y4655XAC
jujuy;el angosto;4655;Y4655XAP
jujuy;la cruz;4655;Y4655XAL
jujuy;merco;4655;Y4655XAF
jujuy;minas azules;4655;Y4655XAG
jujuy;mires;4655;Y4655XAH
jujuy;morro;4655;Y4655XAI
jujuy;oratorio;4655;Buscar CPA
jujuy;oros san juan;4655;Y4655XAM
jujuy;peña colorada;4655;Y4655XAJ
jujuy;piscuno;4655;Y4651XAB
jujuy;san francisco;4655;Y4655XAN
jujuy;san juan;4655;Y4655XAD
jujuy;san juan de oros;4655;Y4655XAE
jujuy;san leon;4655;Y4655XAO
jujuy;santa catalina;4655;Buscar CPA
jujuy;timon cruz;4655;Y4655XAK
jujuy;cachihuaico;4622;Y4622XAH
jujuy;el callejon;4622;Y4622XAI
jujuy;la sanga;4622;Y4622XAL
jujuy;las chicapenas;4622;Y4622XAB
jujuy;maimara;4622;Buscar CPA
jujuy;posta de hornillos;4622;Y4618XAC
jujuy;punta del campo;4622;Y4622XAC
jujuy;san pedrito;4622;Y4622XAF
jujuy;tacta;4622;Y4622XAD
jujuy;yerba buena ledesma;4622;Y4622XAA
jujuy;yerba buena tilcara;4622;Y4622XAE
jujuy;caimancito;4516;Buscar CPA
jujuy;chañar solo;4516;Y4516XAA
jujuy;chañaral;4516;Y4516XAB
jujuy;finca agua salada;4516;Y4516XAF
jujuy;finca agua tapada;4516;Y4516XAG
jujuy;finca la lucrecia;4516;Y4516XAC
jujuy;finca la realidad;4516;Y4516XAD
jujuy;finca santa cornelia;4516;Y4516XAE
jujuy;los baños termales;4516;Y4516XAI
jujuy;obraje san jose;4516;Y4516XAH
salta;acoyte;4651;A4651XAA
salta;angosto pescado;4651;A4651XAW
salta;baritu;4651;A4651XAB
jujuy;cajas;4651;Y4651XAI
salta;capilla fuerte;4651;A4651XAY
jujuy;carayoc;4651;Y4651XAA
jujuy;casti;4651;Y4650XAE
salta;condado;4651;A4651XAZ
salta;cuesta azul;4651;A4651XBA
salta;el aguilar;4651;A4651XBB
salta;hornillos;4651;A4651XAN
salta;huerta;4651;A4651XBC
jujuy;inticancho;4651;Y4651XAD
salta;la falda;4651;A4651XAO
salta;lipeo;4651;A4651XBD
salta;lizoite;4651;A4651XAP
salta;mecoyita;4651;A4651XBE
salta;meson;4651;A4651XAQ
salta;nazareno;4651;A4651XAR
salta;pal tolco;4651;A4651XAS
salta;papa chacra;4651;A4651XAT
salta;pascalla;4651;A4651XAU
jujuy;piscuno;4651;Y4651XAB
salta;poscaya;4651;A4651XBF
salta;pucara;4651;A4651XAC
salta;puesto;4651;A4651XAD
salta;punca viscana;4651;A4651XAV
salta;punco viscana;4651;A4651XBG
jujuy;rodeo;4651;Y4651XAH
salta;rodeo pampa;4651;A4651XAE
salta;san felipe;4651;A4651XAF
salta;san francisco;4651;A4651XAG
salta;san juan de oro;4651;A4651XAH
salta;san leon;4651;A4651XAI
salta;san marcos;4651;A4651XBH
salta;santa cruz;4651;A4651XAJ
salta;santa victoria oeste;4651;Buscar CPA
salta;soledad;4651;A4651XAK
salta;soledani;4651;A4651XBJ
jujuy;suripujio;4651;Y4651XAE
salta;trigo huayco;4651;A4651XAL
salta;trusuca;4651;A4651XBK
salta;tuctuca;4651;A4651XAM
salta;viscachani;4651;A4651XBI
jujuy;yavi;4651;Buscar CPA
jujuy;calilegua;4514;Buscar CPA
jujuy;lecheria;4514;Y4514XAA
jujuy;posta gdaparque nac calilegua;4514;Y4514XAC
jujuy;san lorenzo;4514;Y4514XAB
salta;bacoya;4644;A4644XAF
jujuy;cangrejillos;4644;Y4644XAT
jujuy;cangrejos;4644;Y4644XAU
jujuy;caracara;4644;Y4644XAV
jujuy;chocoite;4644;Y4644XAW
jujuy;el condor;4644;Y4644XAJ
jujuy;escaya;4644;Y4644XAX
jujuy;kilometro 1397;4644;Y4644XAZ
jujuy;llameria;4644;Y4644XAG
jujuy;llulluchayoc;4644;Y4644XAA
jujuy;mayilte;4644;Y4644XAH
jujuy;mayinte;4644;Y4644XAM
jujuy;mina belgica;4644;Y4644XAN
jujuy;mina pulpera;4644;Y4644XAO
jujuy;mina san francisco;4644;Y4644XAP
jujuy;mina sol de mayo;4644;Y4644XAY
jujuy;mocoraite;4644;Y4644XAI
salta;molino;4644;A4644XAD
salta;mollar;4644;A4644XAE
jujuy;puesto del marquez;4644;Y4644XAB
jujuy;pumahuasi;4644;Y4644XAQ
jujuy;punta de agua;4644;Y4644XAD
jujuy;punta del agua;4644;Y4644XAK
jujuy;quenti taco;4644;Y4644XAE
jujuy;redonda;4644;Y4644XAR
jujuy;rio colorado;4644;Y4644XAS
salta;toroyoc;4644;A4644XAB
jujuy;tuite;4644;Y4644XAF
salta;vallecito;4644;A4644XAA
salta;vizcarra;4644;A4644XAC
jujuy;yavi chico;4644;Y4651XAG
jujuy;carahunco;4612;Y4612XAR
jujuy;centro forestal;4612;Y4612XAS
jujuy;cerros zapla;4612;Y4612XAT
jujuy;el algarrobal;4612;Y4612XAU
jujuy;el brete;4612;Y4612XAV
jujuy;el cucho;4612;Y4612XAW
jujuy;el remate;4612;Y4612XAX
jujuy;general manuel savio;4612;Y4612XAL
jujuy;juan manuel de rosas;4612;Y4612XAH
jujuy;la cuesta;4612;Y4612XAM
jujuy;las capillas;4612;Y4612XAN
jujuy;las escaleras;4612;Y4612XAO
jujuy;los blancos;4612;Y4612XAP
jujuy;mina 9 de octubre;4612;Y4612XAQ
jujuy;palpala;4612;Y4612XAI
jujuy;puerta de salas;4612;Y4612XAJ
jujuy;zapla;4612;Y4612XAK
jujuy;casira;4653;Y4653XAG
jujuy;cerrillos;4653;Y4653XAQ
jujuy;cerrito;4653;Y4653XAH
jujuy;cieneguillas;4653;Buscar CPA
jujuy;guayatayoc;4653;Y4653XAB
jujuy;hornillos;4653;Y4653XAI
jujuy;huallatayoc;4653;Y4653XAA
jujuy;ornillo;4653;Y4653XAE
jujuy;pasajes;4653;Y4653XAL
jujuy;pasto pampa;4653;Y4653XAM
jujuy;potrero;4653;Y4653XAC
jujuy;puesto chico;4653;Y4653XAN
jujuy;puesto grande;4653;Y4653XAO
jujuy;rodeo chico;4653;Y4653XAP
jujuy;tio mayo;4653;Y4653XAD
jujuy;toquero;4653;Y4653XAJ
jujuy;yoscaba;4653;Y4653XAK
jujuy;catamontaña;4603;Y4603XAA
jujuy;chucupal;4603;Y4603XAD
jujuy;el carmen;4603;Buscar CPA
jujuy;el ollero;4603;Y4605XAF
jujuy;el sunchal;4603;Y4501XAG
jujuy;la cienaga;4603;Y4618XDF
jujuy;la ollada;4603;Y4501XAS
jujuy;las pircas;4603;Y4603XAB
jujuy;los cedros;4603;Y4603XAC
jujuy;perico san juan;4603;Y4608XAP
salta;caipe;4413;A4413XAE
jujuy;catua;4413;Y4413XAA
salta;cauchari;4413;A4413XAG
salta;chachas;4413;A4413XAH
salta;chuculaqui;4413;A4413XAA
salta;incachuli;4413;A4413XAB
salta;juncalito;4413;A4413XAI
salta;kilometro 1369;4413;A4413XAJ
salta;kilometro 1373;4413;A4413XAK
salta;kilometro 1424;4413;A4413XAL
salta;laguna seca;4413;A4413XAC
salta;los colorados;4413;A4413XAD
salta;mina la casualidad;4413;A4413XAM
salta;mina tincalaya;4413;A4413XAP
salta;olacapato chico;4413;A4413XAN
salta;olacapato grande;4413;A4413XAO
salta;paraje olacapato;4413;A4413XAF
salta;quebrada del agua;4413;A4413XAQ
salta;salar de pocitos;4413;A4413XAR
salta;socompa;4413;A4413XAU
salta;taca taca estacion fcgb;4413;A4413XAV
salta;tolar chico;4413;A4413XAW
salta;tolar grande;4413;A4413XAX
salta;unquillal embarcadero fcgb;4413;A4413XAS
salta;vega de arizaro;4413;A4413XAT
jujuy;colonia los lapachos;4606;Y4606XAA
jujuy;el toba;4606;Y4606XAH
jujuy;la ovejeria;4606;Y4608XAJ
jujuy;las cañadas;4606;Y4606XAC
jujuy;las pichanas;4606;Y4606XAD
jujuy;los lapachos;4606;Y4606XAE
jujuy;los manantiales;4606;Y4606XAF
jujuy;maquinista veron;4606;Y4606XAG
jujuy;pampa blanca;4606;Buscar CPA
jujuy;pampa vieja;4606;Y4606XAI
jujuy;puesto viejo;4606;Y4606XAK
jujuy;toba;4606;Y4606XAJ
jujuy;corral de piedras;4601;Y4601XAA
jujuy;el arenal;4601;Y4500XAM
jujuy;huaico chico;4601;Y4600XAH
jujuy;ituaicochico;4601;Y4601XAG
jujuy;ocloyas;4601;Y4601XAH
jujuy;rio blanco;4601;Y4605XAG
jujuy;el palmar de san francisco;4542;Y4522XAK
jujuy;el talar;4542;Buscar CPA
jujuy;ingenio la esperanza;4542;Y4542XAA
salta;pozo del cuinco;4542;A4542XAA
salta;santa marina;4542;A4542XAB
salta;urundel;4542;Buscar CPA
salta;agua verde;4561;A4561XAB
salta;alto de la sierra;4561;A4561XAG
salta;amberes;4561;A4561XAH
salta;balbuena;4561;A4561XAC
salta;buena fe;4561;A4561XAD
salta;colonia buenaventura;4561;A4561XAA
salta;el ñato;4561;A4561XAO
salta;hito 1;4561;A4561XAE
salta;la china;4561;A4561XAF
jujuy;la chinaca;4561;Y4651XAC
salta;las vertientes;4561;A4561XAQ
salta;mision la paz;4561;A4561XAN
salta;mision santa lucia;4561;A4561XAP
salta;puesto la paz;4561;A4561XAI
salta;san bernardo;4561;A4561XAK
salta;santa maria;4561;A4193XAV
salta;santa victoria este;4561;A4561XAM
jujuy;posta de hornillos;4618;Y4618XAC
jujuy;ramada;4512;Y4512XBS
jujuy;san francisco;4512;Y4655XAN
san juan;jujuy;4643;Y4655XAD
san juan;jujuy;4655;Y4655XAD
salta;abra de araguyoc;4633;A4633XBH
salta;astillero;4633;A4633XAI
salta;cancillar;4633;A4633XAJ
salta;casa grande;4633;A4633XAK
salta;chacar;4633;A4633XAC
salta;chañar;4633;A4633XAA
salta;chiyayoc;4633;A4633XAL
salta;colanzuli;4633;A4633XAM
salta;colorado;4633;A4633XAD
salta;el tapial;4633;A4633XAH
salta;finca santiago;4633;A4633XAN
salta;iruya;4633;Buscar CPA
salta;la huerta;4633;A4633XBA
salta;la mesada chica;4633;A4633XBG
salta;la mesada grande;4633;A4633XBF
salta;las cañas;4633;A4421XBS
salta;las higueras;4633;A4633XAZ
salta;matancillas;4633;A4633XBB
salta;pinal;4633;A4633XBC
salta;pueblo viejo;4633;A4415XBV
salta;rodeo colorado;4633;A4633XBD
salta;san antonio;4633;A4427XAT
salta;san antonio de iruya;4633;A4633XBE
salta;san isidro de iruya;4633;A4633XAO
salta;san juan;4633;A4193XBH
salta;san pedro de iruya;4633;A4633XAQ
jujuy;san pedro de iruya;4633;Y4633XAA
salta;tipayoc;4633;A4633XAR
salta;titicoite;4633;A4633XAV
salta;tres morros;4633;A4633XAW
salta;uchogol;4633;A4633XAS
salta;uchuyoc;4633;A4633XAX
salta;valle delgado;4633;A4633XAY
salta;villa alem;4633;A4633XAT
jujuy;volcan higuera;4633;Y4633XAB
salta;volcan higueras;4633;A4633XAU
salta;abra del gallo;4411;A4411XAB
salta;acazoque;4411;A4411XAC
salta;cortaderas;4411;A4411XAX
salta;estacion cachiñal;4411;A4411XAD
salta;grandes pastos;4411;A4411XAK
salta;juncal;4411;A4411XAE
salta;los patos;4411;A4411XAA
salta;mina julio;4411;A4411XAS
salta;muñano kilometro 1308;4411;A4411XAV
salta;paraje cerro negro;4411;A4411XAF
salta;paraje cobres;4411;A4411XAG
salta;paraje cortaderas;4411;A4411XAH
salta;paraje esquina de guardia;4411;A4411XAI
salta;paraje las cuevas;4411;A4411XAJ
salta;paraje mina concordia;4411;A4411XAL
salta;paraje morro colorado;4411;A4411XAM
salta;paraje nacimientos;4411;A4411XAN
salta;paraje pastos grandes;4411;A4411XAO
salta;paraje pircas;4411;A4411XAP
salta;paraje pizcuno;4411;A4411XAQ
salta;paraje uncuru;4411;A4411XAR
salta;potrerillos;4411;A4411XAT
salta;potrero de poyogasta;4411;A4411XAU
salta;san antonio de los cobres;4411;Buscar CPA
jujuy;sey;4411;Y4411XAA
salta;sta rosa de los pastos grandes;4411;A4411XAW
jujuy;soledad;4512;Y4512XAW
jujuy;vinalito;4518;Y4518XAA
jujuy;yuto;4518;Buscar CPA
la pampa;25 de mayo;8201;Buscar CPA
la pampa;barrancas coloradas;8201;L8201XBB
la pampa;belgrano;8201;L8201XBH
la pampa;casa de piedra;8201;L8201XBN
la pampa;cerro azul;8201;L8201XBC
la pampa;cerro bayo;8201;L8201XBD
la pampa;cerro del aigre;8201;L8201XAA
la pampa;cerro la bota;8201;L8201XBE
la pampa;chacharramendi;8201;Buscar CPA
la pampa;colonia chica;8201;L8201XBO
la pampa;colonia el sauzal;8201;L8201XBM
la pampa;colonia los piojos;8201;L8201XAY
la pampa;colonia san ignacio;8201;L8201XAV
la pampa;el cinco;8201;L8201XAX
la pampa;el diez;8201;L8201XAB
la pampa;el diez y siete;8201;L8201XAC
la pampa;el escabel;8201;L8201XAU
la pampa;el huitru;8201;L8201XBI
la pampa;el nueve;8201;L8201XAD
la pampa;el tartagal;8201;L8201XAE
la pampa;el trece;8201;L8201XAF
la pampa;el uno;8201;L8201XAG
la pampa;euskadi;8201;L8201XAH
la pampa;gobernador ayala;8201;L8201XAZ
la pampa;guaraco;8201;L8201XAW
la pampa;julian a mansilla;8201;L8201XAT
la pampa;la asturiana;8201;L8201XAR
la pampa;la chita puelches;8201;L8201XAI
la pampa;la clelia;8201;L8201XAJ
la pampa;la limpia;8201;L8201XAK
la pampa;la lucha la reforma;8201;L8201XBF
la pampa;la reforma;8201;L8201XBJ
la pampa;la reforma vieja;8201;L8201XAL
la pampa;laguna quiroga;8201;L8201XBK
la pampa;legasa;8201;L8201XAM
la pampa;lihue calel;8201;L8201XAS
la pampa;limay mahuida;8201;L8201XAQ
la pampa;minerales de la pampa;8201;L8201XAN
la pampa;puelches;8201;L8201XAO
la pampa;san roberto;8201;L8201XAP
la pampa;san salvador;8201;L8201XBA
la pampa;santa elena;8201;L8201XBG
la pampa;abramo;8212;Buscar CPA
la pampa;cona lauquen;8212;L8212XAA
la pampa;cotita;8212;L8212XAU
la pampa;dos amigos;8212;L6321XAX
la pampa;dos de ipiña;8212;L8212XAW
la pampa;dos violetas;8212;L8212XAH
la pampa;el lucero;8212;L8212XAI
la pampa;el mirador;8212;L8212XAJ
la pampa;hucal;8212;L8212XAK
la pampa;ipiña;8212;L8212XAL
la pampa;la administracion;8212;L8212XAM
la pampa;la catita;8212;L8212XAX
la pampa;la constancia;8212;L6321XAG
la pampa;la elva;8212;L8212XAB
la pampa;la estrella del sud;8212;L8212XAZ
la pampa;la isabel;8212;L6321XBJ
la pampa;la maria;8212;L6331XAF
la pampa;la maria elena;8212;L8212XAF
la pampa;la maria elisa;8212;L8212XBC
la pampa;la union;8212;L6321XAO
la pampa;la victoria;8212;L8212XAO
la pampa;lote 11 bernasconi;8212;L8212XBI
la pampa;lote 22 ipiña;8212;L8212XAP
la pampa;lote 8;8212;L8212XBD
la pampa;luna;8212;L8212XAG
la pampa;peru;8212;L8212XAC
la pampa;piche cona lauquen;8212;L8212XAD
la pampa;remeco;8212;L8212XBE
la pampa;san aquilino;8212;L8212XBF
la pampa;san diego;8212;L8212XBG
la pampa;san juan;8212;L8212XBH
la pampa;san miguel;8212;L6331XAP
la pampa;tres botones;8212;L8212XAQ
la pampa;tres naciones;8212;L8212XAR
la pampa;tribuluci;8212;L8212XAS
la pampa;trubuluco;8212;L8212XAT
la pampa;adolfo van praet;6212;Buscar CPA
la pampa;el tordillo;6212;L6212XAC
la pampa;falucho;6212;Buscar CPA
la pampa;la juanita;6212;L8206XAQ
la pampa;maisonnave;6212;Buscar CPA
la pampa;pueblo alassa;6212;L6208XAB
la pampa;quetrequen;6212;L6212XAB
la pampa;san hilario;6212;L6212XAA
la pampa;san juan simson;6212;L6212XAD
la pampa;santa gracia;6212;L6212XAE
la pampa;tres hermanos quetrequen;6212;L6212XAF
la pampa;agua de torre;5621;L5621XAA
mendoza;agua del toro;5621;M5621XAQ
mendoza;agua escondida;5621;M5621XAR
mendoza;cañadon de bonilla;5621;M5621XAL
mendoza;carmensa;5621;Buscar CPA
mendoza;cerro del chacay;5621;M5621XAN
mendoza;cerro nevado;5621;M5621XAO
mendoza;cerro yalguaras;5621;M5621XAM
mendoza;cochico;5621;M5621XAA
mendoza;el azufre;5621;M5621XAP
mendoza;el ceibo;5621;Buscar CPA
mendoza;el desvio;5621;M5621XAE
mendoza;el ventarron;5621;M5621XAF
mendoza;estancia chacaico;5621;M5621XAI
mendoza;la california;5621;M5621XAD
mendoza;los compartos;5621;Buscar CPA
mendoza;los corrales;5621;M5621XAS
mendoza;los tordillos;5621;M5582XAR
mendoza;posta de hierro;5621;M5621XAJ
mendoza;poste de fierro;5621;M5621XAV
mendoza;puesto la caldenada;5621;M5621XAG
mendoza;puesto loreto;5621;M5621XAT
mendoza;puesto lunina;5621;M5621XAH
mendoza;punta del agua;5621;Buscar CPA
mendoza;san pedro del atuel;5621;M5621XAB
mendoza;tambito;5621;M5621XAC
la pampa;aguas buenas;6228;L6228XAB
la pampa;colonia denevi;6228;L6228XAA
la pampa;coronel hilario lagos;6228;Buscar CPA
la pampa;el porvenir;6228;L8214XAC
la pampa;gallinao;6228;L6228XAJ
la pampa;la casilda;6228;L6228XAK
la pampa;la energia;6228;L6228XAL
la pampa;la invernada;6228;L6228XAM
la pampa;la lucha;6228;L6228XAN
la pampa;la magdalena;6228;L8200XAN
la pampa;la pampeana;6228;L6228XAD
la pampa;la pradera;6228;L6228XAE
la pampa;la voluntad;6228;L6228XAR
la pampa;malvinas argentinas;6228;L6228XAH
la pampa;mariano miro;6228;L6228XAF
la pampa;ramon segundo;6228;L6228XAG
la pampa;san jose;6228;L6360XAE
la pampa;san urbano;6228;L6228XAP
la pampa;sarah;6228;Buscar CPA
la pampa;tres lagunas;6228;L6228XAQ
la pampa;agustoni;6361;L6361XAD
la pampa;caimi;6361;L6361XAA
la pampa;el eucalipto;6361;L6331XAC
la pampa;el sauce;6361;L6331XAD
la pampa;la gavenita;6361;L6361XAB
la pampa;la maria;6361;L6331XAF
la pampa;la teresita;6361;L6361XAE
la pampa;trebolares;6361;L6361XAC
la pampa;alfredo peña;6333;L6333XAN
la pampa;colonia la abundancia;6333;L6333XAA
la pampa;colonia la sara;6333;L6333XAB
la pampa;colonia santa cecilia;6333;L6333XAC
la pampa;huelen;6333;L6333XAD
la pampa;la cautiva;6333;L6333XAE
la pampa;la celina;6333;L6303XAP
la pampa;la delicia;6333;L6333XAJ
la pampa;la enriqueta;6333;L6333XAK
la pampa;la olla;6333;L6333XAL
la pampa;mari mari;6333;L6333XAM
la pampa;quemu quemu;6333;Buscar CPA
la pampa;santa elvira;6333;L6333XAG
la pampa;sol de mayo;6333;L6333XAH
la pampa;algarrobo del aguila;6323;L6323XAY
la pampa;arbol de la esperanza;6323;L6323XAQ
la pampa;arbol solo;6323;L6323XAB
la pampa;butalo;6323;L6323XAC
la pampa;chicalco;6323;L6323XAO
la pampa;colonia la pastoril;6323;L6323XAP
la pampa;curru mahuida;6323;L6323XAE
la pampa;el centinela;6323;L6323XAF
la pampa;emilio mitre;6323;L6323XAG
la pampa;establecimiento el centinela;6323;L6323XAZ
la pampa;la esperanza;6323;L8204XAF
la pampa;la humada;6323;L6323XAV
la pampa;la imarra;6323;L6323XAW
la pampa;la pastoril;6323;L6323XBA
la pampa;la primavera;6323;L6323XAH
la pampa;la puñalada;6323;L6323XAS
la pampa;la razon santa isabel;6323;L6323XAI
la pampa;la soledad;6323;L6323XAJ
la pampa;la veintitres;6323;L6323XAX
la pampa;los tajamares;6323;L6323XAK
la pampa;los turcos;6323;L6323XAR
la pampa;medanos negros;6323;L6323XAU
la pampa;paso de los algarrobos;6323;L6323XAL
la pampa;paso de los puntanos;6323;L6323XAM
la pampa;paso la razon;6323;L6323XAN
la pampa;san francisco de la ramada;6323;L6323XAT
la pampa;santa isabel;6323;Buscar CPA
la pampa;vista alegre;6323;L6323XAA
la pampa;alpachiri;6309;Buscar CPA
la pampa;campo urdaniz;6309;L6309XAG
la pampa;colonia anasagasti;6309;L6309XAB
la pampa;colonia la chispa;6309;L6309XAH
la pampa;colonia las vizcacheras;6309;L6309XAI
la pampa;colonia santa ana;6309;L6309XAA
la pampa;gral manuel campos;6309;Buscar CPA
la pampa;la maria rosa;6309;L6309XAE
la pampa;monte ralo;6309;L6309XAF
la pampa;salinas mari manuel;6309;L6309XAC
la pampa;santa ana;6309;L6309XAD
la pampa;alta italia;6207;Buscar CPA
la pampa;ojeda;6207;L6207XAA
la pampa;anguil;6326;Buscar CPA
la pampa;colonia san juan;6326;L6326XAK
la pampa;colonia torello;6326;L6326XAA
la pampa;la carola;6326;L6326XAB
la pampa;la constancia anguil;6326;L6326XAC
la pampa;la elvira;6326;L6326XAF
la pampa;la esperanza anguil;6326;L6326XAG
la pampa;la florida;6326;L6326XAH
la pampa;la reserva anguil;6326;L6326XAI
la pampa;la verde anguil;6326;L6326XAJ
la pampa;san carlos;6326;L6326XAD
la pampa;san jose anguil;6326;L6326XAE
la pampa;anzoategui;8138;L8138XAD
la pampa;balo los morros;8138;L8138XAE
la pampa;caleu caleu;8138;L8138XAF
la pampa;colonia julia y echarren;8138;Buscar CPA
la pampa;coronel eugenio del busto;8138;R8138XAC
la pampa;el aguila;8138;L8138XAA
la pampa;gaviotas;8138;L8138XAB
la pampa;juan de garay;8138;R8134XAE
la pampa;la adela;8138;Buscar CPA
la pampa;la adela;8138;R8138XAA
la pampa;la maria ines;8138;R8138XAD
la pampa;la tosca;8138;L8134XAB
la pampa;los morros;8138;L8134XAM
la pampa;lote 14;8138;L8134XAN
la pampa;lote 17;8138;L8134XAC
la pampa;lote 18;8138;L8200XAP
la pampa;lote 19 colonia n leven;8138;L8134XAE
la pampa;lote 22;8138;L8200XAS
la pampa;lote 23;8138;L8134XAG
la pampa;lote 24;8138;L8134XAH
la pampa;lote 6;8138;L8134XAI
la pampa;lote 7;8138;L8134XAJ
la pampa;lote 8;8138;L8212XBD
la pampa;pichi mahuida;8138;R8138XAE
la pampa;rio colorado;8138;Buscar CPA
la pampa;salinas;8138;L8134XAL
la pampa;salinas grandes anzoategui;8138;L8138XAC
la pampa;san leon;8138;R8138XAB
la pampa;arata;6385;Buscar CPA
la pampa;colonia el tigre;6385;L6385XAC
la pampa;colonia las piedritas;6385;L6385XAB
la pampa;ingeniero foster;6385;L6385XAA
la pampa;la maruja;6385;Buscar CPA
la pampa;pichi huinca;6385;Buscar CPA
la pampa;argentina belvedere;6367;L6367XAA
la pampa;colonia migliori;6367;L6367XAD
la pampa;metileo;6367;Buscar CPA
la pampa;ministro orlando;6367;L6367XAB
la pampa;san joaquin metileo;6367;L6367XAE
la pampa;zona rural metileo;6367;L6367XAC
la pampa;arturo almaraz;6330;L6330XAA
la pampa;campo ludueña;6330;L6330XAC
la pampa;catrilo;6330;Buscar CPA
la pampa;cayupan;6330;L6330XAD
la pampa;ivanowsky;6330;L6330XAH
la pampa;la blanca;6330;L6330XAI
la pampa;la leña;6330;L6330XAE
la pampa;la puna;6330;L6330XAJ
la pampa;la rebeca;6330;L6330XAK
la pampa;la unida;6330;L6330XAF
la pampa;san eduardo;6330;L6330XAG
la pampa;san justo;6330;L6330XAL
la pampa;san pedro;6330;L6330XAM
la pampa;ataliva roca;6301;Buscar CPA
la pampa;boliche la araña;6301;L6301XAK
la pampa;cereales;6301;L6301XAA
la pampa;colonia aguirre;6301;L6301XAB
la pampa;colonia echeta;6301;L6301XAJ
